t,led,rgb
29.611412416666667,1,#00b14e
29.611442000000000,2,#00758a
29.611471999999999,3,#0039c6
29.611502000000002,4,#0000ff
29.611532000000000,5,#3c00c3
29.611561999999999,6,#780087
29.611592083333335,7,#b1004e
29.611622083333334,8,#ed0012
29.611652083333333,9,#d82700
29.611682083333335,10,#9f6000
29.611712583333333,11,#639c00
29.611742666666668,12,#27d800
29.632126333333332,0,#00e718
29.632156333333334,1,#00ae51
29.632185916666668,2,#00728d
29.632215916666667,3,#0036c9
29.632245916666665,4,#0300fc
29.632275916666668,5,#3f00c0
29.632305916666667,6,#7b0084
29.632335999999999,7,#b4004b
29.632366000000001,8,#f0000f
29.632396000000000,9,#d52a00
29.632425999999999,10,#9c6300
29.632456500000000,11,#609f00
29.632486583333332,12,#24db00
29.652859416666665,0,#00e41b
29.652889416666667,1,#00ab54
29.652918916666668,2,#006f90
29.652948916666666,3,#0033cc
29.652978999999998,4,#0600f9
29.653009000000001,5,#4200bd
29.653039000000000,6,#7e0081
29.653068999999999,7,#b70048
29.653099000000001,8,#f3000c
29.653129083333333,9,#d22d00
29.653159083333332,10,#996600
29.653189583333333,11,#5da200
29.653219583333332,12,#21de00
29.673589249999999,0,#00e11e
29.673619250000002,1,#00a857
29.673648750000002,2,#006c93
29.673678833333334,3,#0030cf
29.673708833333333,4,#0900f6
29.673738833333335,5,#4500ba
29.673768833333334,6,#81007e
29.673798833333333,7,#ba0045
29.673828916666668,8,#f60009
29.673858916666667,9,#cf3000
29.673888916666666,10,#966900
29.673919416666667,11,#5aa500
29.673949416666666,12,#1ee100
29.694323083333334,0,#00de21
29.694353083333333,1,#00a55a
29.694382583333333,2,#006996
29.694412583333332,3,#002dd2
29.694442583333334,4,#0c00f3
29.694472666666666,5,#4800b7
29.694502666666665,6,#84007b
29.694532666666667,7,#bd0042
29.694562666666666,8,#f90006
29.694592666666665,9,#cc3300
29.694622750000001,10,#936c00
29.694653250000002,11,#57a800
29.694683250000001,12,#1be400
29.715067000000001,0,#00db24
29.715097000000000,1,#00a25d
29.715126500000000,2,#006699
29.715156499999999,3,#002ad5
29.715186583333335,4,#0f00f0
29.715216583333333,5,#4b00b4
29.715246583333332,6,#870078
29.715276583333335,7,#c0003f
29.715306583333334,8,#fc0003
29.715336583333332,9,#c93600
29.715366666666668,10,#906f00
29.715397166666666,11,#54ab00
29.715427166666668,12,#18e700
29.735807999999999,0,#00d827
29.735838083333334,1,#009f60
29.735867583333334,2,#00639c
29.735897583333333,3,#0027d8
29.735927583333332,4,#1200ed
29.735957583333334,5,#4e00b1
29.735987583333333,6,#8a0075
29.736017666666665,7,#c3003c
29.736047666666668,8,#ff0000
29.736077666666667,9,#c63900
29.736107666666665,10,#8d7200
29.736138166666667,11,#51ae00
29.736168249999999,12,#15ea00
29.756538083333332,0,#00d52a
29.756568083333335,1,#009c63
29.756597583333335,2,#00609f
29.756627583333334,3,#0024db
29.756657666666666,4,#1500ea
29.756687666666668,5,#5100ae
29.756717666666667,6,#8d0072
29.756747666666666,7,#c60039
29.756777666666668,8,#ff0000
29.756807750000000,9,#c33c00
29.756837749999999,10,#8a7500
29.756868250000000,11,#4eb100
29.756898249999999,12,#12ed00
29.777271916666667,0,#00d22d
29.777301916666666,1,#009966
29.777331499999999,2,#005da2
29.777361500000001,3,#0021de
29.777391500000000,4,#1800e7
29.777421499999999,5,#5400ab
29.777451500000002,6,#90006f
29.777481500000000,7,#c90036
29.777511583333332,8,#fc0300
29.777541583333335,9,#c03f00
29.777571583333334,10,#877800
29.777602083333335,11,#4bb400
29.777632083333334,12,#0ff000
29.798015750000001,0,#00cf30
29.798045750000000,1,#009669
29.798075250000000,2,#005aa5
29.798105249999999,3,#001ee1
29.798135333333335,4,#1b00e4
29.798165333333333,5,#5700a8
29.798195333333332,6,#93006c
29.798225333333335,7,#cc0033
29.798255333333334,8,#f90600
29.798285333333332,9,#bd4200
29.798315416666668,10,#847b00
29.798345916666666,11,#48b700
29.798375916666668,12,#0cf300
29.818757000000002,0,#00cc33
29.818787000000000,1,#00936c
29.818816500000001,2,#0057a8
29.818846499999999,3,#001be4
29.818876499999998,4,#1e00e1
29.818906583333334,5,#5a00a5
29.818936583333333,6,#960069
29.818966583333335,7,#cf0030
29.818996583333334,8,#f60900
29.819026583333333,9,#ba4500
29.819056666666668,10,#817e00
29.819087166666666,11,#45ba00
29.819117166666668,12,#09f600
29.839486833333332,0,#00c936
29.839516833333334,1,#00906f
29.839546333333335,2,#0054ab
29.839576333333333,3,#0018e7
29.839606416666665,4,#2100de
29.839636416666668,5,#5d00a2
29.839666416666667,6,#990066
29.839696416666666,7,#d2002d
29.839726416666668,8,#f30c00
29.839756500000000,9,#b74800
29.839787000000001,10,#7e8100
29.839817000000000,11,#42bd00
29.839846999999999,12,#06f900
29.860220750000000,0,#00c639
29.860250749999999,1,#008d72
29.860280249999999,2,#0051ae
29.860310250000001,3,#0015ea
29.860340333333333,4,#2400db
29.860370333333332,5,#60009f
29.860400333333335,6,#9c0063
29.860430333333333,7,#d5002a
29.860460333333332,8,#f00f00
29.860490416666668,9,#b44b00
29.860520916666665,10,#7b8400
29.860550916666668,11,#3fc000
29.860580916666667,12,#03fc00
29.880958249999999,0,#00c33c
29.880988333333335,1,#008a75
29.881017833333335,2,#004eb1
29.881047833333334,3,#0012ed
29.881077833333332,4,#2700d8
29.881107833333335,5,#63009c
29.881137916666667,6,#9f0060
29.881167916666666,7,#d80027
29.881197916666668,8,#ed1200
29.881227916666667,9,#b14e00
29.881258416666668,10,#788700
29.881288500000000,11,#3cc300
29.881318499999999,12,#00ff00
29.901702083333333,0,#00c03f
29.901732083333332,1,#008778
29.901761583333332,2,#004bb4
29.901791666666668,3,#000ff0
29.901821666666667,4,#2a00d5
29.901851666666666,5,#660099
29.901881666666668,6,#a2005d
29.901911666666667,7,#db0024
29.901941749999999,8,#ea1500
29.901971750000001,9,#ae5100
29.902002249999999,10,#758a00
29.902032250000001,11,#39c600
29.902062250000000,12,#00fc03
29.922431666666668,0,#00bd42
29.922461666666667,1,#00847b
29.922491166666667,2,#0048b7
29.922521166666666,3,#000cf3
29.922551166666668,4,#2d00d2
29.922581250000000,5,#690096
29.922611249999999,6,#a5005a
29.922641250000002,7,#de0021
29.922671250000000,8,#e71800
29.922701249999999,9,#ab5400
29.922731833333334,10,#728d00
29.922761833333333,11,#36c900
29.922791833333335,12,#00f906
29.943165250000000,0,#00ba45
29.943195249999999,1,#00817e
29.943224749999999,2,#0045ba
29.943254750000001,3,#0009f6
29.943284833333333,4,#3000cf
29.943314833333332,5,#6c0093
29.943344833333335,6,#a80057
29.943374833333333,7,#e1001e
29.943404833333332,8,#e41b00
29.943434916666668,9,#a85700
29.943465416666665,10,#6f9000
29.943495416666668,11,#33cc00
29.943525416666667,12,#00f609
29.963903083333335,0,#00b748
29.963932583333332,1,#007e81
29.963962666666667,2,#0042bd
29.963992666666666,3,#0006f9
29.964022666666665,4,#3300cc
29.964052666666667,5,#6f0090
29.964082666666666,6,#ab0054
29.964112750000002,7,#e4001b
29.964142750000001,8,#e11e00
29.964172749999999,9,#a55a00
29.964203250000001,10,#6c9300
29.964233249999999,11,#30cf00
29.964263333333335,12,#00f30c
29.984646916666666,0,#00b44b
29.984676416666666,1,#007b84
29.984706416666668,2,#003fc0
29.984736416666667,3,#0003fc
29.984766499999999,4,#3600c9
29.984796500000002,5,#72008d
29.984826500000000,6,#ae0051
29.984856499999999,7,#e70018
29.984886500000002,8,#de2100
29.984916583333334,9,#a25d00
29.984947083333335,10,#699600
29.984977083333334,11,#2dd200
29.985007083333333,12,#00f00f
30.005376166666668,0,#00b14e
30.005405666666668,1,#007887
30.005435666666667,2,#003cc3
30.005465666666666,3,#0000ff
30.005495666666668,4,#3900c6
30.005525750000000,5,#75008a
30.005555749999999,6,#b1004e
30.005585750000002,7,#ea0015
30.005615750000000,8,#db2400
30.005645749999999,9,#9f6000
30.005676250000000,10,#669900
30.005706333333332,11,#2ad500
30.005736333333335,12,#00ed12
30.026109833333333,0,#00ae51
30.026139416666666,1,#00758a
30.026169416666665,2,#0039c6
30.026199416666667,3,#0300fc
30.026229416666666,4,#3c00c3
30.026259416666665,5,#780087
30.026289500000001,6,#b4004b
30.026319500000000,7,#ed0012
30.026349499999998,8,#d82700
30.026379500000001,9,#9c6300
30.026409999999998,10,#639c00
30.026440000000001,11,#27d800
30.026470083333333,12,#00ea15
30.046847499999998,0,#00ab54
30.046877083333332,1,#00728d
30.046907083333334,2,#0036c9
30.046937083333333,3,#0600f9
30.046967083333332,4,#3f00c0
30.046997083333334,5,#7b0084
30.047027166666666,6,#b70048
30.047057166666665,7,#f0000f
30.047087166666667,8,#d52a00
30.047117166666666,9,#996600
30.047147666666667,10,#609f00
30.047177749999999,11,#24db00
30.047207749999998,12,#00e718
30.067591499999999,0,#00a857
30.067620999999999,1,#006f90
30.067651000000001,2,#0033cc
30.067681000000000,3,#0900f6
30.067710999999999,4,#4200bd
30.067741000000002,5,#7e0081
30.067771083333334,6,#ba0045
30.067801083333332,7,#f3000c
30.067831083333335,8,#d22d00
30.067861083333334,9,#966900
30.067891583333335,10,#5da200
30.067921666666667,11,#21de00
30.067951666666666,12,#00e41b
30.088320833333334,0,#00a55a
30.088350333333334,1,#006c93
30.088380333333333,2,#0030cf
30.088410333333332,3,#0c00f3
30.088440416666668,4,#4500ba
30.088470416666667,5,#81007e
30.088500416666665,6,#bd0042
30.088530416666668,7,#f60009
30.088560416666667,8,#cf3000
30.088590499999999,9,#936c00
30.088621000000000,10,#5aa500
30.088650999999999,11,#1ee100
30.088681000000001,12,#00e11e
30.109054583333332,0,#00a25d
30.109084083333332,1,#006996
30.109114083333335,2,#002dd2
30.109144083333334,3,#0f00f0
30.109174083333333,4,#4800b7
30.109204166666668,5,#84007b
30.109234166666667,6,#c0003f
30.109264166666666,7,#f90006
30.109294166666668,8,#cc3300
30.109324166666667,9,#906f00
30.109354750000001,10,#57a800
30.109384750000000,11,#1be400
30.109414749999999,12,#00de21
30.129788333333334,0,#009f60
30.129817833333334,1,#006699
30.129847916666666,2,#002ad5
30.129877916666668,3,#1200ed
30.129907916666667,4,#4b00b4
30.129937916666666,5,#870078
30.129967916666665,6,#c3003c
30.129997916666667,7,#fc0003
30.130027999999999,8,#c93600
30.130057999999998,9,#8d7200
30.130088499999999,10,#54ab00
30.130118499999998,11,#18e700
30.130148500000001,12,#00db24
30.150532250000001,0,#009c63
30.150561750000001,1,#00639c
30.150591833333333,2,#0027d8
30.150621833333332,3,#1500ea
30.150651833333335,4,#4e00b1
30.150681833333334,5,#8a0075
30.150711833333332,6,#c60039
30.150741916666668,7,#ff0000
30.150771916666667,8,#c63900
30.150801916666666,9,#8a7500
30.150832416666667,10,#51ae00
30.150862416666666,11,#15ea00
30.150892500000001,12,#00d827
30.171265500000001,0,#009966
30.171295000000001,1,#00609f
30.171325000000000,2,#0024db
30.171355083333335,3,#1800e7
30.171385083333334,4,#5100ae
30.171415083333333,5,#8d0072
30.171445083333332,6,#c90036
30.171475083333334,7,#ff0000
30.171505166666666,8,#c33c00
30.171535166666665,9,#877800
30.171565666666666,10,#4eb100
30.171595666666665,11,#12ed00
30.171625666666667,12,#00d52a
30.191999416666668,0,#009669
30.192028916666668,1,#005da2
30.192058916666667,2,#0021de
30.192088999999999,3,#1b00e4
30.192119000000002,4,#5400ab
30.192149000000001,5,#90006f
30.192178999999999,6,#cc0033
30.192208999999998,7,#fc0300
30.192239083333334,8,#c03f00
30.192269083333333,9,#847b00
30.192299583333334,10,#4bb400
30.192329583333333,11,#0ff000
30.192359583333332,12,#00d22d
30.212733249999999,0,#00936c
30.212762833333333,1,#005aa5
30.212792833333335,2,#001ee1
30.212822833333334,3,#1e00e1
30.212852833333333,4,#5700a8
30.212882833333332,5,#93006c
30.212912916666667,6,#cf0030
30.212942916666666,7,#f90600
30.212972916666665,8,#bd4200
30.213002916666667,9,#817e00
30.213033416666665,10,#48b700
30.213063416666667,11,#0cf300
30.213093499999999,12,#00cf30
30.233477083333334,0,#00906f
30.233506583333334,1,#0057a8
30.233536583333333,2,#001be4
30.233566666666668,3,#2100de
30.233596666666667,4,#5a00a5
30.233626666666666,5,#960069
30.233656666666668,6,#d2002d
30.233686666666667,7,#f60900
30.233716749999999,8,#ba4500
30.233747250000000,9,#7e8100
30.233777249999999,10,#45ba00
30.233807250000002,11,#09f600
30.233837250000001,12,#00cc33
30.254214666666666,0,#008d72
30.254244166666666,1,#0054ab
30.254274166666665,2,#0018e7
30.254304166666667,3,#2400db
30.254334166666666,4,#5d00a2
30.254364249999998,5,#990066
30.254394250000001,6,#d5002a
30.254424250000000,7,#f30c00
30.254454249999998,8,#b74800
30.254484750000000,9,#7b8400
30.254514749999998,10,#42bd00
30.254544833333334,11,#06f900
30.254574833333333,12,#00c936
30.274948250000001,0,#008a75
30.274977750000001,1,#0051ae
30.275007750000000,2,#0015ea
30.275037749999999,3,#2700d8
30.275067833333335,4,#60009f
30.275097833333334,5,#9c0063
30.275127833333332,6,#d80027
30.275157833333335,7,#f00f00
30.275187833333334,8,#b44b00
30.275218416666668,9,#788700
30.275248416666667,10,#3fc000
30.275278416666666,11,#03fc00
30.275308416666668,12,#00c639
30.295681750000000,0,#008778
30.295711333333333,1,#004eb1
30.295741333333332,2,#0012ed
30.295771333333334,3,#2a00d5
30.295801333333333,4,#63009c
30.295831333333332,5,#9f0060
30.295861416666668,6,#db0024
30.295891416666667,7,#ed1200
30.295921416666665,8,#b14e00
30.295951916666667,9,#758a00
30.295981916666666,10,#3cc300
30.296012000000001,11,#00ff00
30.296042000000000,12,#00c33c
30.316419666666668,0,#00847b
30.316449250000002,1,#004bb4
30.316479250000000,2,#000ff0
30.316509249999999,3,#2d00d2
30.316539250000002,4,#660099
30.316569250000001,5,#a2005d
30.316599333333333,6,#de0021
30.316629333333335,7,#ea1500
30.316659333333334,8,#ae5100
30.316689833333335,9,#728d00
30.316719833333334,10,#39c600
30.316749916666666,11,#00fc03
30.316779916666668,12,#00c03f
30.337163416666666,0,#00817e
30.337192916666666,1,#0048b7
30.337223000000002,2,#000cf3
30.337253000000000,3,#3000cf
30.337282999999999,4,#690096
30.337313000000002,5,#a5005a
30.337343000000001,6,#e1001e
30.337373083333333,7,#e71800
30.337403083333335,8,#ab5400
30.337433583333333,9,#6f9000
30.337463583333335,10,#36c900
30.337493583333334,11,#00f906
30.337523666666666,12,#00bd42
30.357896250000000,0,#007e81
30.357926249999998,1,#0045ba
30.357956250000001,2,#0009f6
30.357986250000000,3,#3300cc
30.358016333333332,4,#6c0093
30.358046333333334,5,#a80057
30.358076333333333,6,#e4001b
30.358106333333332,7,#e41b00
30.358136333333334,8,#a85700
30.358166916666665,9,#6c9300
30.358196916666667,10,#33cc00
30.358226916666666,11,#00f609
30.358256916666665,12,#00ba45
30.378630083333334,0,#007b84
30.378660083333333,1,#0042bd
30.378690166666665,2,#0006f9
30.378720166666668,3,#3600c9
30.378750166666666,4,#6f0090
30.378780166666665,5,#ab0054
30.378810166666668,6,#e70018
30.378840166666667,7,#e11e00
30.378870249999999,8,#a55a00
30.378900750000000,9,#699600
30.378930749999999,10,#30cf00
30.378960750000001,11,#00f30c
30.378990750000000,12,#00b748
30.399367666666667,0,#007887
30.399397749999999,1,#003fc0
30.399427750000001,2,#0003fc
30.399457750000000,3,#3900c6
30.399487749999999,4,#72008d
30.399517750000001,5,#ae0051
30.399547833333333,6,#ea0015
30.399577833333332,7,#de2100
30.399607833333334,8,#a25d00
30.399638333333332,9,#669900
30.399668333333334,10,#2dd200
30.399698416666666,11,#00f00f
30.399728416666665,12,#00b44b
30.420111750000000,0,#00758a
30.420141749999999,1,#003cc3
30.420171750000002,2,#0000ff
30.420201833333333,3,#3c00c3
30.420231833333332,4,#75008a
30.420261833333335,5,#b1004e
30.420291833333334,6,#ed0012
30.420321833333333,7,#db2400
30.420351916666668,8,#9f6000
30.420382416666666,9,#639c00
30.420412416666668,10,#2ad500
30.420442416666667,11,#00ed12
30.420472416666666,12,#00b14e
30.440844833333333,0,#00728d
30.440874916666665,1,#0039c6
30.440904916666668,2,#0300fc
30.440934916666667,3,#3f00c0
30.440964916666665,4,#780087
30.440994916666668,5,#b4004b
30.441025000000000,6,#f0000f
30.441054999999999,7,#d82700
30.441085000000001,8,#9c6300
30.441115499999999,9,#609f00
30.441145500000001,10,#27d800
30.441175500000000,11,#00ea15
30.441205583333332,12,#00ae51
30.461578500000002,0,#006f90
30.461608583333334,1,#0036c9
30.461638583333333,2,#0600f9
30.461668583333335,3,#4200bd
30.461698583333334,4,#7b0084
30.461728583333333,5,#b70048
30.461758666666668,6,#f3000c
30.461788666666667,7,#d52a00
30.461818666666666,8,#996600
30.461849166666667,9,#5da200
30.461879166666666,10,#24db00
30.461909250000001,11,#00e718
30.461939250000000,12,#00ab54
30.482316416666666,0,#006c93
30.482346416666665,1,#0033cc
30.482376416666668,2,#0900f6
30.482406416666667,3,#4500ba
30.482436416666665,4,#7e0081
30.482466500000001,5,#ba0045
30.482496500000000,6,#f60009
30.482526499999999,7,#d22d00
30.482556500000001,8,#966900
30.482586999999999,9,#5aa500
30.482617083333334,10,#21de00
30.482647083333333,11,#00e41b
30.482677083333332,12,#00a857
30.503060250000001,0,#006996
30.503090250000000,1,#0030cf
30.503120249999998,2,#0c00f3
30.503150333333334,3,#4800b7
30.503180333333333,4,#81007e
30.503210333333332,5,#bd0042
30.503240333333334,6,#f90006
30.503270333333333,7,#cf3000
30.503300416666665,8,#936c00
30.503330916666666,9,#57a800
30.503360916666665,10,#1ee100
30.503390916666667,11,#00e11e
30.503420916666666,12,#00a55a
30.523793666666666,0,#006699
30.523823666666665,1,#002dd2
30.523853666666668,2,#0f00f0
30.523883750000000,3,#4b00b4
30.523913749999998,4,#84007b
30.523943750000001,5,#c0003f
30.523973750000000,6,#fc0003
30.524003749999999,7,#cc3300
30.524033833333334,8,#906f00
30.524064333333332,9,#54ab00
30.524094333333334,10,#1be400
30.524124333333333,11,#00de21
30.524154333333332,12,#00a25d
30.544527333333335,0,#00639c
30.544557333333334,1,#002ad5
30.544587416666666,2,#1200ed
30.544617416666668,3,#4e00b1
30.544647416666667,4,#870078
30.544677416666666,5,#c3003c
30.544707416666668,6,#ff0000
30.544737500000000,7,#c93600
30.544767499999999,8,#8d7200
30.544798000000000,9,#51ae00
30.544827999999999,10,#18e700
30.544858000000001,11,#00db24
30.544888000000000,12,#009f60
30.565265166666666,0,#00609f
30.565295249999998,1,#0027d8
30.565325250000001,2,#1500ea
30.565355250000000,3,#5100ae
30.565385249999999,4,#8a0075
30.565415250000001,5,#c60039
30.565445333333333,6,#ff0000
30.565475333333332,7,#c63900
30.565505333333334,8,#8a7500
30.565535833333332,9,#4eb100
30.565565833333334,10,#15ea00
30.565595916666666,11,#00d827
30.565625916666665,12,#009c63
30.586009000000001,0,#005da2
30.586039000000000,1,#0024db
30.586068999999998,2,#1800e7
30.586099083333334,3,#5400ab
30.586129083333333,4,#8d0072
30.586159083333332,5,#c90036
30.586189083333334,6,#fc0300
30.586219083333333,7,#c33c00
30.586249166666665,8,#877800
30.586279666666666,9,#4bb400
30.586309666666665,10,#12ed00
30.586339666666667,11,#00d52a
30.586369666666666,12,#009966
30.606742250000000,0,#005aa5
30.606772249999999,1,#0021de
30.606802250000001,2,#1b00e4
30.606832250000000,3,#5700a8
30.606862333333332,4,#90006f
30.606892333333334,5,#cc0033
30.606922333333333,6,#f90600
30.606952333333332,7,#c03f00
30.606982333333335,8,#847b00
30.607012916666665,9,#48b700
30.607042916666668,10,#0ff000
30.607072916666667,11,#00d22d
30.607102916666665,12,#009669
30.627476166666668,0,#0057a8
30.627506166666667,1,#001ee1
30.627536166666665,2,#1e00e1
30.627566166666668,3,#5a00a5
30.627596250000000,4,#93006c
30.627626249999999,5,#cf0030
30.627656250000001,6,#f60900
